customer_id,age,time_spent,pages_viewed,basket_value,device_type,customer_type,category,num_sessions,purchase
444,51,7.94,17,66.3,Tablet,Returning,Fashion,12,1
445,19,4.17,18,9.66,Desktop,Returning,Fashion,9,1
446,49,8.89,21,11.95,Desktop,Returning,Electronics,14,0
447,40,13.17,25,28.54,Mobile,New,Fashion,12,0
448,39,33.63,26,26.46,Mobile,Returning,Electronics,16,1
449,68,1.94,11,74.16,Desktop,Returning,Home Goods,17,1
450,42,7.09,16,135.75,Mobile,New,Home Goods,12,1
451,39,49.67,12,114.62,Desktop,New,Fashion,4,0
452,39,4.77,13,24.36,Mobile,New,Home Goods,17,1
453,66,12.59,27,22.52,Desktop,Returning,Fashion,1,0
454,69,60.0,16,270.02,Desktop,Returning,Electronics,17,1
455,59,5.05,23,0.66,Mobile,Returning,Electronics,11,1
456,23,2.59,26,169.43,Mobile,New,Fashion,19,1
457,32,19.88,21,17.82,Desktop,Returning,Home Goods,18,1
458,60,10.8,1,235.43,Tablet,Returning,Fashion,2,0
459,54,24.86,16,33.52,Desktop,New,Electronics,9,0
460,50,48.86,15,46.44,Mobile,New,Fashion,9,1
461,25,4.43,6,98.24,Mobile,New,Home Goods,12,1
462,61,26.07,12,70.87,Mobile,Returning,Home Goods,13,0
463,61,21.13,8,30.61,Mobile,New,Fashion,16,0
464,22,4.67,7,64.56,Desktop,New,Electronics,13,1
465,56,29.34,2,104.96,Desktop,New,Electronics,14,1
466,21,19.92,15,0.0,Unknown,New,Electronics,7,0
467,23,20.07,21,0.9,Mobile,New,Electronics,2,1
468,62,2.58,14,49.01,Mobile,New,Electronics,12,0
469,49,19.92,15,0.0,Unknown,New,Fashion,17,0
470,69,10.98,11,87.33,Desktop,Returning,Electronics,5,1
471,47,51.84,20,19.27,Desktop,Returning,Electronics,10,1
472,64,1.76,9,45.37,Mobile,Returning,Electronics,18,0
473,52,19.92,15,0.0,Desktop,Returning,Home Goods,3,0
474,57,18.4,17,63.61,Mobile,Returning,Fashion,13,1
475,69,38.73,12,9.87,Mobile,Returning,Fashion,13,1
476,33,25.62,6,1.87,Desktop,New,Fashion,10,0
477,30,33.01,19,4.2,Desktop,Returning,Fashion,2,1
478,67,45.02,11,246.78,Mobile,New,Fashion,16,1
479,59,59.46,9,12.28,Mobile,New,Home Goods,4,0
480,47,11.3,21,98.61,Mobile,Returning,Fashion,19,1
481,36,23.17,29,5.63,Mobile,Returning,Electronics,5,0
482,34,55.0,6,9.16,Desktop,Returning,Fashion,7,1
483,36,136.55,27,56.88,Tablet,Returning,Electronics,9,1
484,45,66.09,25,50.02,Mobile,Returning,Home Goods,5,1
485,43,13.93,25,242.23,Mobile,Returning,Fashion,8,1
486,54,6.51,24,231.79,Mobile,Returning,Home Goods,2,1
487,43,19.92,15,0.0,Unknown,New,Home Goods,7,1
488,40,40.6,16,73.72,Mobile,New,Electronics,4,0
489,26,20.35,20,48.55,Desktop,New,Fashion,15,0
490,29,19.8,16,35.23,Mobile,Returning,Electronics,18,1
491,18,54.65,6,235.13,Desktop,New,Home Goods,2,0
492,18,13.45,5,0.0,Tablet,New,Fashion,14,1
493,64,58.94,21,69.22,Tablet,New,Electronics,10,1
494,51,15.67,4,21.11,Tablet,New,Fashion,5,0
495,49,11.94,2,3.83,Desktop,Returning,Fashion,12,0
496,65,18.15,28,232.31,Tablet,Returning,Home Goods,10,1
497,42,43.12,6,30.12,Mobile,Returning,Electronics,18,0
498,57,19.92,15,0.0,Unknown,New,Fashion,6,1
499,62,6.56,28,9.74,Mobile,Returning,Electronics,12,0
500,18,90.75,17,145.08,Desktop,Returning,Fashion,1,1
501,33,5.79,14,2.24,Tablet,Returning,Fashion,7,0
502,56,19.92,15,0.0,Unknown,New,Electronics,12,1
503,22,25.98,22,12.09,Desktop,New,Electronics,7,1
504,39,20.18,19,174.12,Desktop,New,Fashion,9,1
505,46,31.05,1,104.68,Tablet,Returning,Fashion,15,1
506,20,7.83,29,14.39,Desktop,Returning,Electronics,12,1
507,29,24.13,20,66.74,Tablet,Returning,Home Goods,13,1
508,43,13.96,25,29.99,Mobile,Returning,Home Goods,4,0
509,33,32.51,15,15.7,Mobile,New,Fashion,10,1
510,68,4.57,18,156.82,Desktop,New,Electronics,3,1
511,54,25.38,3,41.34,Mobile,Returning,Home Goods,5,0
512,39,6.15,18,40.67,Mobile,New,Electronics,4,0
513,46,9.8,2,14.9,Desktop,Returning,Home Goods,19,0
514,31,7.4,10,38.64,Desktop,Returning,Home Goods,15,0
515,45,6.06,11,164.22,Desktop,Returning,Fashion,7,0
516,22,52.41,27,36.1,Mobile,New,Fashion,3,1
517,64,10.09,24,242.27,Desktop,Returning,Fashion,16,1
518,66,78.57,3,233.96,Mobile,Returning,Fashion,15,0
519,47,105.12,7,12.52,Mobile,Returning,Home Goods,18,1
520,63,25.41,8,15.61,Desktop,Returning,Home Goods,3,0
521,69,4.63,19,158.83,Mobile,Returning,Fashion,14,0
522,22,14.08,18,39.91,Mobile,New,Electronics,1,0
523,29,47.94,13,0.35,Desktop,Returning,Electronics,7,1
524,33,13.74,13,25.6,Mobile,Returning,Fashion,2,0
525,43,2.73,24,72.83,Tablet,New,Electronics,10,1
526,43,24.41,19,128.46,Desktop,New,Home Goods,16,0
527,65,55.95,23,11.45,Tablet,New,Fashion,12,1
528,38,47.68,12,9.37,Mobile,Returning,Fashion,18,1
529,56,5.78,17,204.18,Desktop,Returning,Fashion,6,0
530,53,33.51,28,111.27,Mobile,New,Fashion,17,1
531,50,19.92,15,0.0,Desktop,Returning,Fashion,8,1
532,47,7.38,12,117.29,Mobile,Returning,Electronics,9,1
533,54,62.16,28,44.81,Mobile,New,Electronics,19,1
534,40,8.62,13,113.66,Tablet,New,Home Goods,2,0
535,27,9.17,25,37.19,Mobile,New,Fashion,7,1
536,22,0.02,12,22.39,Mobile,Returning,Fashion,11,1
537,53,61.36,19,104.45,Mobile,New,Home Goods,13,1
538,51,47.19,14,43.53,Desktop,Returning,Home Goods,10,1
539,69,29.61,7,318.67,Mobile,Returning,Fashion,15,1
540,48,41.62,13,34.4,Mobile,Returning,Fashion,7,1
541,27,4.95,6,203.8,Mobile,New,Home Goods,6,0
542,36,18.39,24,216.2,Desktop,Returning,Fashion,12,1
543,49,12.98,19,22.15,Desktop,Returning,Fashion,3,1
544,18,2.95,19,128.05,Mobile,New,Electronics,16,0
545,22,19.97,4,45.4,Mobile,New,Fashion,9,0
546,62,76.05,19,199.62,Mobile,Returning,Fashion,10,1
547,21,1.23,9,47.85,Mobile,Returning,Electronics,13,0
548,33,10.34,16,109.1,Mobile,New,Home Goods,8,1
549,41,6.98,27,50.33,Mobile,Returning,Home Goods,6,0
550,33,8.16,4,20.68,Desktop,Returning,Home Goods,3,1
551,19,71.72,6,17.79,Tablet,Returning,Fashion,12,0
552,66,18.94,8,44.33,Mobile,New,Fashion,9,0
553,45,18.84,27,112.68,Desktop,Returning,Home Goods,9,1
554,49,42.89,29,0.0,Desktop,New,Electronics,11,0
555,44,5.03,24,93.34,Desktop,Returning,Fashion,6,0
556,37,20.04,16,26.54,Tablet,Returning,Fashion,2,1
557,41,16.86,5,52.54,Mobile,New,Fashion,7,0
558,29,27.26,21,3.63,Mobile,Returning,Electronics,9,0
559,67,231.71,22,136.09,Desktop,New,Fashion,19,1
560,52,44.02,10,367.56,Mobile,Returning,Home Goods,18,1
561,50,15.22,23,41.79,Mobile,New,Fashion,12,0
562,50,52.73,13,0.88,Mobile,Returning,Home Goods,11,0
563,68,5.62,29,14.89,Mobile,New,Home Goods,10,0
564,60,0.93,26,84.57,Desktop,Returning,Electronics,3,0
565,54,6.86,14,75.76,Mobile,Returning,Electronics,12,1
566,29,12.48,7,124.04,Mobile,Returning,Electronics,4,0
567,20,21.44,29,23.43,Mobile,New,Fashion,10,1
568,18,28.65,20,115.39,Mobile,Returning,Fashion,2,1
569,50,72.44,6,93.18,Tablet,New,Electronics,12,1
570,57,21.39,7,31.18,Mobile,Returning,Electronics,11,1
571,27,20.87,5,63.08,Tablet,Returning,Electronics,14,1
572,60,1.55,21,12.75,Desktop,Returning,Electronics,15,1
573,61,1.07,18,48.2,Desktop,Returning,Electronics,14,1
574,46,24.03,23,170.42,Mobile,New,Electronics,12,1
575,30,17.3,12,43.74,Mobile,Returning,Electronics,2,0
576,29,54.82,6,146.39,Tablet,New,Electronics,2,1
577,48,5.25,27,71.38,Tablet,Returning,Home Goods,1,1
578,63,0.76,1,17.04,Mobile,Returning,Electronics,15,1
579,19,17.88,4,69.61,Mobile,Returning,Electronics,10,0
580,68,8.13,19,56.41,Mobile,Returning,Electronics,1,1
581,67,1.53,12,40.69,Tablet,New,Electronics,1,0
582,52,38.69,15,10.19,Mobile,Returning,Electronics,1,0
583,40,3.55,3,43.13,Desktop,New,Fashion,11,0
584,34,28.12,23,6.04,Desktop,Returning,Home Goods,12,0
585,43,9.9,27,8.32,Desktop,Returning,Fashion,15,0
586,25,5.72,28,43.02,Desktop,New,Fashion,14,0
587,46,14.33,26,29.15,Mobile,New,Fashion,1,1
588,43,48.5,20,207.8,Tablet,New,Fashion,1,1
589,27,14.93,28,37.69,Desktop,Returning,Home Goods,6,0
590,43,19.92,15,0.0,Unknown,New,Electronics,3,0
591,51,4.02,11,60.44,Mobile,Returning,Home Goods,14,0
592,68,44.45,16,97.41,Desktop,Returning,Fashion,6,0
593,58,8.11,9,24.1,Mobile,New,Fashion,8,0
594,24,33.94,3,227.65,Mobile,Returning,Fashion,15,1
595,21,25.03,5,60.42,Desktop,Returning,Electronics,17,1
596,67,79.41,20,142.38,Desktop,New,Home Goods,9,1
597,62,14.7,14,36.34,Desktop,Returning,Electronics,16,0
598,28,2.05,28,8.45,Mobile,New,Fashion,1,0
599,46,0.58,26,89.6,Desktop,New,Home Goods,16,0
600,53,52.61,15,0.62,Mobile,Returning,Fashion,19,0
601,42,22.32,6,51.59,Desktop,Returning,Electronics,9,1
602,38,44.78,27,17.13,Mobile,Returning,Electronics,17,1
603,53,8.01,26,78.97,Desktop,Returning,Fashion,6,1
604,27,12.7,4,310.67,Desktop,Returning,Fashion,14,0
605,54,0.92,8,49.95,Mobile,New,Fashion,18,0
606,26,97.71,19,136.08,Mobile,New,Home Goods,14,1
607,41,33.07,27,56.71,Desktop,New,Electronics,7,0
608,52,81.18,5,54.79,Desktop,Returning,Home Goods,10,1
609,66,9.26,13,213.23,Desktop,Returning,Electronics,16,1
610,52,28.36,16,176.56,Desktop,New,Electronics,7,1
611,65,34.04,1,123.27,Mobile,New,Electronics,6,1
612,53,11.46,13,28.11,Mobile,Returning,Home Goods,6,0
613,35,56.54,22,63.0,Mobile,New,Fashion,7,1
614,66,88.22,11,20.28,Mobile,Returning,Fashion,17,1
615,56,64.85,21,46.95,Desktop,Returning,Electronics,8,1
616,49,40.3,8,52.96,Mobile,Returning,Home Goods,2,1
617,41,9.75,25,142.53,Tablet,New,Home Goods,19,1
618,40,9.92,8,181.09,Desktop,Returning,Electronics,7,0
619,49,99.2,24,42.84,Tablet,New,Fashion,12,1
620,54,0.31,28,1.43,Tablet,Returning,Fashion,3,0
621,29,37.77,14,158.31,Mobile,New,Home Goods,4,1
622,66,36.75,13,15.32,Desktop,Returning,Electronics,11,1
623,30,29.24,3,77.8,Mobile,Returning,Fashion,12,0
624,40,138.48,4,2.02,Mobile,New,Home Goods,19,1
625,42,11.21,27,40.8,Desktop,Returning,Fashion,19,1
626,52,12.46,20,341.27,Mobile,Returning,Electronics,11,1
627,58,2.47,15,0.0,Tablet,New,Electronics,13,0
628,47,17.54,15,44.09,Desktop,New,Fashion,1,0
629,34,9.08,27,29.36,Desktop,Returning,Fashion,6,0
630,66,12.62,21,188.38,Mobile,Returning,Fashion,16,1
631,37,53.98,13,162.81,Desktop,Returning,Electronics,2,1
632,65,82.23,9,21.71,Mobile,Returning,Electronics,14,1
633,42,6.16,28,6.77,Desktop,Returning,Fashion,18,0
634,39,19.92,25,0.0,Mobile,Returning,Home Goods,17,0
635,30,79.2,10,32.8,Desktop,Returning,Fashion,18,1
636,36,1.91,29,89.2,Mobile,New,Fashion,19,1
637,66,2.91,12,2.61,Mobile,Returning,Fashion,15,1
638,53,5.33,14,11.45,Mobile,New,Fashion,2,0
639,29,27.13,1,92.76,Mobile,New,Home Goods,4,0
640,58,4.89,14,19.1,Desktop,Returning,Fashion,1,1
641,36,103.33,14,155.92,Mobile,Returning,Electronics,8,1
642,29,17.76,8,4.83,Mobile,New,Home Goods,14,0
643,26,19.92,15,0.0,Unknown,New,Electronics,11,1
644,24,8.5,14,523.46,Mobile,Returning,Fashion,14,1
645,45,19.1,1,45.4,Mobile,Returning,Home Goods,16,0
646,31,32.53,16,97.11,Desktop,Returning,Electronics,10,1
647,48,41.73,18,16.14,Mobile,Returning,Fashion,7,1
648,69,42.06,7,75.3,Mobile,New,Electronics,16,1
649,36,25.87,15,103.6,Mobile,New,Home Goods,4,0
650,64,70.41,24,30.21,Mobile,New,Electronics,12,1
651,33,51.02,17,141.24,Desktop,New,Electronics,12,1
652,22,42.45,19,73.99,Mobile,Returning,Home Goods,2,1
653,52,1.72,23,39.43,Desktop,New,Electronics,6,0
654,29,19.92,13,0.0,Mobile,New,Fashion,15,1
655,42,7.16,9,68.79,Mobile,Returning,Fashion,15,1
656,69,19.92,15,0.0,Unknown,New,Electronics,16,1
657,38,15.89,24,41.23,Desktop,Returning,Fashion,3,0
658,53,15.45,15,0.0,Tablet,Returning,Home Goods,1,1
659,40,64.78,25,40.99,Desktop,New,Electronics,12,0
660,33,67.78,26,114.54,Tablet,Returning,Electronics,15,1
661,56,71.96,3,52.71,Mobile,New,Electronics,19,1
662,62,11.3,24,225.5,Mobile,Returning,Electronics,6,1
663,59,35.24,1,27.81,Mobile,Returning,Fashion,19,0
664,56,9.51,16,42.99,Mobile,Returning,Fashion,17,0
665,31,6.34,8,123.7,Mobile,Returning,Electronics,9,0
666,48,6.12,29,63.18,Mobile,Returning,Home Goods,13,1
667,22,12.56,23,63.35,Mobile,Returning,Electronics,15,0
668,52,16.86,13,4.39,Mobile,New,Fashion,16,0
669,40,53.33,8,40.68,Mobile,Returning,Fashion,13,1
670,46,3.83,17,25.26,Mobile,New,Home Goods,2,0
671,60,39.83,22,585.27,Tablet,Returning,Home Goods,2,1
672,28,22.74,23,29.49,Mobile,New,Fashion,11,1
673,35,10.19,14,172.68,Desktop,New,Electronics,16,1
674,64,20.37,27,90.22,Desktop,Returning,Electronics,17,1
675,29,10.7,21,33.35,Mobile,New,Electronics,3,0
676,26,27.2,21,62.74,Mobile,Returning,Home Goods,1,1
677,27,17.07,7,0.0,Mobile,New,Fashion,18,0
678,61,5.39,27,171.9,Desktop,Returning,Electronics,14,0
679,34,3.72,15,13.99,Mobile,Returning,Fashion,9,0
680,55,23.74,16,33.19,Mobile,Returning,Fashion,9,1
681,24,69.81,19,32.66,Mobile,New,Electronics,12,0
682,63,19.92,15,0.0,Tablet,New,Fashion,3,0
683,30,39.62,23,72.95,Mobile,Returning,Electronics,2,1
684,57,32.25,1,154.38,Desktop,New,Fashion,1,0
685,59,80.45,12,38.45,Mobile,New,Electronics,9,1
686,26,51.61,18,107.78,Tablet,Returning,Fashion,13,1
687,67,25.08,16,79.04,Desktop,Returning,Electronics,16,1
688,44,32.1,12,37.68,Mobile,New,Electronics,19,0
689,19,68.6,20,12.16,Tablet,New,Home Goods,10,1
690,22,15.3,13,98.84,Desktop,New,Home Goods,5,0
691,46,11.87,8,154.24,Mobile,Returning,Fashion,14,1
692,54,19.92,27,0.0,Mobile,New,Fashion,15,0
693,55,52.56,29,1.44,Desktop,Returning,Electronics,3,1
694,36,48.43,26,19.49,Desktop,New,Electronics,9,0
695,25,3.31,22,5.76,Desktop,New,Fashion,1,0
696,65,25.8,1,67.59,Desktop,Returning,Fashion,1,1
697,62,18.71,26,113.0,Desktop,New,Electronics,19,0
698,18,3.79,21,9.37,Mobile,Returning,Home Goods,6,1
699,39,118.23,7,145.78,Desktop,Returning,Home Goods,11,1
700,69,7.25,15,64.87,Mobile,New,Fashion,18,0
701,34,2.09,29,93.69,Tablet,Returning,Fashion,14,0
702,24,27.1,22,284.35,Desktop,New,Fashion,16,1
703,42,40.28,13,6.99,Desktop,New,Electronics,1,0
704,62,0.99,13,185.19,Mobile,New,Home Goods,10,1
705,21,32.25,28,10.78,Mobile,Returning,Home Goods,10,0
706,53,19.92,15,0.0,Unknown,New,Electronics,13,0
707,23,3.27,24,152.54,Desktop,Returning,Fashion,1,1
708,48,5.68,15,189.37,Desktop,Returning,Fashion,3,1
709,36,25.18,4,56.48,Mobile,New,Home Goods,14,1
710,61,10.54,13,72.13,Desktop,Returning,Fashion,16,1
711,56,83.57,27,98.52,Desktop,Returning,Fashion,6,1
712,44,19.92,15,0.0,Unknown,New,Electronics,1,0
713,27,123.25,5,10.36,Mobile,Returning,Electronics,5,0
714,43,9.02,7,132.89,Desktop,Returning,Home Goods,8,0
715,36,104.92,8,52.51,Desktop,New,Fashion,12,1
716,56,16.93,5,47.92,Desktop,Returning,Electronics,1,0
717,20,12.81,9,44.12,Desktop,Returning,Electronics,13,0
718,62,1.55,14,56.94,Tablet,Returning,Home Goods,9,1
719,30,1.63,26,232.11,Mobile,Returning,Home Goods,8,1
720,67,35.33,12,63.56,Mobile,Returning,Home Goods,13,1
721,45,18.37,4,244.91,Mobile,Returning,Fashion,2,0
722,37,7.71,20,15.9,Mobile,Returning,Home Goods,15,0
723,45,28.56,29,103.03,Mobile,New,Electronics,14,0
724,25,8.75,8,133.81,Mobile,Returning,Fashion,19,0
725,58,25.86,17,90.94,Tablet,New,Fashion,9,1
726,56,13.35,8,74.7,Tablet,Returning,Electronics,19,1
727,18,52.04,21,66.56,Mobile,New,Fashion,14,1
728,20,51.56,29,157.82,Desktop,New,Home Goods,8,1
729,30,19.47,27,137.92,Desktop,New,Electronics,5,1
730,45,12.96,1,10.44,Desktop,Returning,Fashion,7,1
731,66,13.51,20,151.02,Desktop,New,Electronics,4,0
732,42,49.15,2,0.0,Mobile,Returning,Fashion,8,1
733,50,11.93,4,23.41,Desktop,New,Electronics,4,1
734,55,19.92,24,0.0,Desktop,Returning,Electronics,1,1
735,23,2.65,21,45.25,Desktop,New,Home Goods,8,1
736,61,18.86,1,132.17,Tablet,New,Electronics,7,1
737,62,19.74,7,24.46,Tablet,Returning,Home Goods,11,0
738,49,55.15,1,0.31,Desktop,Returning,Home Goods,16,1
739,62,7.5,9,54.73,Desktop,New,Electronics,17,1
740,64,14.39,3,8.45,Tablet,Returning,Electronics,5,0
741,38,49.57,12,112.32,Mobile,Returning,Electronics,7,1
742,33,52.05,19,25.85,Mobile,New,Fashion,10,1
743,38,19.92,15,0.0,Unknown,New,Home Goods,13,1
744,28,18.44,22,7.28,Tablet,Returning,Home Goods,15,0
745,54,10.84,16,27.02,Desktop,New,Fashion,6,0
746,53,80.89,10,121.67,Mobile,Returning,Home Goods,2,1
747,52,3.79,22,13.15,Tablet,Returning,Fashion,4,1
748,36,81.43,29,83.34,Desktop,Returning,Home Goods,14,0
749,37,34.55,27,199.52,Tablet,Returning,Fashion,15,1
750,35,22.75,27,91.11,Mobile,Returning,Home Goods,14,1
751,64,1.0,6,133.29,Desktop,New,Electronics,4,1
752,58,19.36,29,9.23,Desktop,Returning,Electronics,6,0
753,66,15.71,17,23.09,Desktop,Returning,Fashion,7,0
754,31,5.27,21,179.95,Desktop,New,Fashion,13,1
755,32,32.05,28,100.45,Desktop,Returning,Fashion,17,1
756,48,106.37,22,81.63,Mobile,New,Home Goods,17,0
757,18,24.78,24,87.2,Desktop,New,Fashion,4,0
758,20,37.63,29,42.78,Mobile,Returning,Electronics,19,0
759,33,2.13,17,3.65,Mobile,Returning,Home Goods,13,0
760,40,16.22,21,122.76,Mobile,Returning,Home Goods,9,1
761,28,3.71,19,90.83,Mobile,New,Fashion,2,0
762,29,28.46,18,51.21,Mobile,Returning,Home Goods,18,1
763,27,83.65,11,184.01,Desktop,New,Fashion,17,1
764,49,19.92,15,0.0,Unknown,New,Electronics,7,0
765,33,19.92,7,0.0,Mobile,Returning,Electronics,17,1
766,25,13.14,10,164.96,Desktop,Returning,Fashion,10,0
767,55,24.0,7,127.56,Mobile,Returning,Fashion,14,1
768,29,15.49,5,57.89,Mobile,Returning,Electronics,12,1
769,41,53.81,12,11.21,Desktop,Returning,Electronics,12,0
770,45,50.57,16,19.37,Desktop,Returning,Home Goods,17,0
771,25,28.39,29,85.42,Desktop,Returning,Fashion,19,1
772,45,14.03,25,38.9,Mobile,Returning,Home Goods,14,0
773,53,8.84,21,144.86,Desktop,Returning,Electronics,17,1
774,43,3.36,18,239.59,Desktop,Returning,Home Goods,15,1
775,25,13.15,3,131.04,Tablet,New,Electronics,6,0
776,67,15.99,20,37.93,Mobile,New,Home Goods,19,1
777,45,33.79,15,124.35,Desktop,Returning,Fashion,6,1
778,45,32.2,5,34.64,Desktop,Returning,Electronics,6,1
779,54,2.18,13,14.63,Tablet,Returning,Fashion,4,1
780,58,15.09,19,2.72,Mobile,New,Fashion,1,1
781,53,6.02,12,38.98,Desktop,New,Electronics,19,0
782,44,5.12,23,187.11,Mobile,Returning,Electronics,11,1
783,34,52.69,21,21.85,Desktop,Returning,Fashion,7,1
784,26,1.28,5,18.51,Mobile,New,Electronics,2,0
785,50,16.3,6,280.05,Mobile,Returning,Electronics,4,1
786,37,5.53,7,2.03,Desktop,Returning,Fashion,6,0
787,30,63.44,26,123.26,Mobile,New,Electronics,5,1
788,45,24.43,10,31.01,Mobile,New,Electronics,9,1
789,65,7.89,16,3.06,Mobile,New,Fashion,11,1
790,46,20.94,8,199.89,Mobile,New,Home Goods,18,1
791,30,39.45,9,12.03,Tablet,Returning,Electronics,17,0
792,63,95.19,27,64.2,Desktop,New,Home Goods,13,1
793,52,7.47,4,25.62,Desktop,New,Fashion,17,0
794,23,65.19,21,5.39,Mobile,Returning,Home Goods,10,1
795,35,19.92,15,0.0,Unknown,New,Fashion,18,0
796,68,74.46,8,9.82,Mobile,Returning,Electronics,17,0
797,22,30.27,25,5.92,Desktop,New,Fashion,12,0
798,64,29.81,7,114.36,Mobile,Returning,Home Goods,15,0
799,42,15.49,15,53.18,Desktop,Returning,Electronics,19,1
800,19,41.88,21,33.59,Desktop,Returning,Fashion,15,0
801,27,22.73,3,43.35,Mobile,Returning,Fashion,13,0
802,47,33.94,17,211.55,Mobile,Returning,Fashion,7,1
803,67,16.78,11,193.31,Desktop,Returning,Fashion,11,1
804,62,39.45,9,100.61,Mobile,Returning,Electronics,8,1
805,22,52.2,5,172.81,Mobile,New,Electronics,16,0
806,50,4.75,25,30.81,Mobile,New,Home Goods,11,1
807,18,53.68,10,38.39,Desktop,New,Home Goods,5,1
808,35,23.32,15,76.09,Desktop,New,Electronics,7,1
809,49,55.87,28,78.17,Mobile,New,Fashion,16,1
810,64,16.93,29,52.58,Mobile,Returning,Fashion,16,0
811,66,14.29,14,40.95,Desktop,New,Electronics,17,0
812,28,73.97,4,342.53,Desktop,Returning,Electronics,19,1
813,38,8.68,21,137.68,Mobile,Returning,Electronics,15,1
814,43,55.78,20,45.67,Desktop,New,Home Goods,15,1
815,42,19.85,2,103.95,Mobile,Returning,Home Goods,15,0
816,39,21.65,12,25.13,Mobile,New,Fashion,3,1
817,44,11.07,1,8.44,Tablet,Returning,Fashion,12,1
818,66,25.53,24,34.76,Tablet,Returning,Home Goods,6,1
819,30,11.8,20,41.26,Mobile,New,Home Goods,5,0
820,50,1.2,5,1.33,Mobile,Returning,Fashion,11,0
821,51,9.52,6,134.9,Mobile,Returning,Electronics,12,0
822,58,0.19,24,35.6,Mobile,New,Electronics,7,0
823,52,114.99,11,69.48,Mobile,Returning,Electronics,9,1
824,18,101.22,8,6.15,Mobile,Returning,Fashion,18,1
825,38,15.08,7,15.39,Tablet,New,Home Goods,14,0
826,65,39.1,4,176.36,Tablet,Returning,Electronics,4,1
827,23,12.73,6,75.06,Desktop,New,Fashion,8,0
828,45,33.36,16,240.11,Desktop,Returning,Electronics,16,1
829,34,49.11,20,534.77,Mobile,New,Electronics,4,1
830,22,19.92,15,0.0,Mobile,Returning,Home Goods,19,1
831,48,15.34,14,28.4,Mobile,Returning,Fashion,6,1
832,22,45.88,23,156.36,Desktop,New,Home Goods,19,1
833,55,9.27,12,526.36,Mobile,New,Fashion,15,1
834,20,139.17,29,79.46,Tablet,New,Electronics,12,1
835,40,0.78,12,126.83,Desktop,Returning,Electronics,12,1
836,54,27.75,16,121.77,Mobile,New,Electronics,2,1
837,54,32.32,15,35.12,Mobile,Returning,Electronics,9,1
838,27,34.95,29,68.32,Desktop,Returning,Home Goods,3,1
839,27,19.92,15,0.0,Unknown,New,Electronics,1,0
840,36,83.68,11,93.21,Desktop,New,Electronics,14,1
841,34,6.0,17,1.71,Mobile,New,Fashion,13,1
842,38,19.92,15,0.0,Desktop,Returning,Fashion,5,1
843,31,7.56,15,12.48,Mobile,Returning,Fashion,7,0
844,26,11.01,14,21.22,Tablet,Returning,Home Goods,14,0
845,63,23.72,10,188.72,Desktop,Returning,Home Goods,16,1
846,18,16.2,12,3.01,Desktop,New,Home Goods,18,0
847,68,5.24,16,19.86,Mobile,Returning,Fashion,14,0
848,62,5.62,15,29.64,Desktop,New,Electronics,1,0
849,30,16.25,10,76.75,Mobile,Returning,Fashion,6,1
850,21,42.48,4,61.1,Mobile,Returning,Home Goods,10,0
851,18,68.47,27,19.7,Mobile,New,Fashion,6,0
852,66,2.64,23,14.35,Tablet,Returning,Fashion,2,0
853,57,14.98,29,21.62,Desktop,Returning,Electronics,7,0
854,49,3.17,9,55.86,Mobile,Returning,Fashion,17,0
855,51,0.5,21,25.31,Tablet,New,Electronics,14,0
856,45,32.52,20,235.91,Mobile,New,Electronics,7,1
857,48,27.67,9,49.87,Mobile,New,Electronics,9,0
858,25,5.34,21,4.85,Mobile,New,Home Goods,19,0
859,56,7.99,25,104.53,Desktop,Returning,Fashion,11,1
860,43,0.72,24,31.9,Desktop,Returning,Electronics,3,1
861,51,54.04,20,84.79,Mobile,New,Home Goods,4,1
862,20,110.3,11,26.24,Desktop,Returning,Electronics,5,0
863,67,4.37,11,67.66,Mobile,Returning,Fashion,4,0
864,29,7.9,7,118.33,Desktop,New,Home Goods,13,1
865,18,60.84,21,210.5,Mobile,New,Fashion,9,1
866,61,78.3,10,24.21,Desktop,New,Fashion,14,0
867,22,16.32,4,32.62,Desktop,Returning,Fashion,16,1
868,47,1.56,5,49.93,Desktop,Returning,Fashion,6,1
869,47,1.21,5,209.58,Mobile,Returning,Fashion,10,0
870,34,25.6,11,185.32,Desktop,New,Fashion,13,0
871,65,14.97,9,7.53,Mobile,Returning,Electronics,3,0
872,64,0.87,28,11.32,Tablet,New,Fashion,11,0
873,40,26.26,16,54.74,Mobile,Returning,Fashion,3,1
874,32,0.34,9,9.02,Mobile,Returning,Electronics,7,1
875,54,46.45,22,33.92,Desktop,New,Fashion,10,0
876,38,10.98,4,12.85,Desktop,Returning,Fashion,1,0
877,31,1.23,2,80.86,Mobile,Returning,Electronics,4,0
878,19,26.63,14,0.0,Tablet,Returning,Fashion,8,1
879,28,15.21,3,457.93,Tablet,New,Fashion,17,0
880,68,109.26,18,37.63,Desktop,Returning,Electronics,5,1
881,56,23.57,21,73.11,Mobile,Returning,Electronics,17,1
882,55,9.66,6,155.18,Desktop,Returning,Electronics,9,1
883,51,37.08,11,10.0,Mobile,New,Home Goods,8,1
884,55,9.5,21,93.58,Mobile,Returning,Electronics,7,0
885,67,70.38,18,42.05,Tablet,New,Electronics,5,1
886,51,14.09,12,18.47,Tablet,Returning,Fashion,4,0
